ID|CLASE
C89DB48A2AC3415A|INDUSTRIAL
D8E135278326B720|OFFICE
C1077F354A37D133|PUBLIC
1FCBBEF94B2F53CC|PUBLIC
CE2810F9555541BB|INDUSTRIAL
244A4B8140A07CDC|INDUSTRIAL
863C54EE7E759276|INDUSTRIAL
2A4A60449039D0E2|OTHER
895F426AE6527E83|RESIDENTIAL
6F4261A9B4A29810|PUBLIC
071E4B65D76DF5CC|OTHER
EBE59B71B0EFBDFA|OFFICE
9B8905C119D1C503|INDUSTRIAL
E16C39C0774443F7|OFFICE
1A6D77B7CC4BD6C1|OTHER
73D75D5ADF075709|INDUSTRIAL
B4EE9E6B6ED81F49|OTHER
3B7C3FA095C820FB|OFFICE
18DD9B6E848843DA|RESIDENTIAL
96A791151205AE87|PUBLIC
FFE51D77515EA120|OFFICE
45CB685CD39812BF|PUBLIC
5AD5445F636404F0|RESIDENTIAL
885352C14037D8B4|RESIDENTIAL
6BAB2A176301CAB0|INDUSTRIAL
F02EDC472AD2B118|AGRICULTURE
69873F2AABDB7D9E|PUBLIC
A05FE06412C42FB2|OFFICE
06B4F553559A7484|RESIDENTIAL
C9CC64F6811A7EEC|INDUSTRIAL
25097D41702CF48B|RESIDENTIAL
377D02173883EEF6|OTHER
80B45E8F49C165EF|INDUSTRIAL
C7844AD152382247|OFFICE
22FAC1B0AF79702F|RETAIL
280A40C3FA734B8F|INDUSTRIAL
50C3EB30BAFF032D|INDUSTRIAL
24D07005E8C3601F|RESIDENTIAL
72481657559AD23D|OFFICE
DA9BE0617C08394A|INDUSTRIAL
8AA82E5B565E1FF5|PUBLIC
EE888070A6F4E2D4|INDUSTRIAL
B43663899936C871|INDUSTRIAL
FE0D7D66C94A96A7|RESIDENTIAL
81ABF9EAF33D9AAB|RESIDENTIAL
40B30D97119F10F7|INDUSTRIAL
5BA8B7A02A1C4AD8|INDUSTRIAL
940E187EC73734B1|INDUSTRIAL
CF1439EFA9BCE2B5|PUBLIC
43164250BD76D3A2|PUBLIC
24FC3E78C339615D|OFFICE
E7B40CEBCF6E0B2B|PUBLIC
E2166CCBD02E3B17|PUBLIC
10369913B7BE27EB|PUBLIC
51A3B12BA37F5BE5|RESIDENTIAL
898609C62FAB6756|RETAIL
4D1BFAAE67854A66|OFFICE
4DDA8D821CB1AEC7|OFFICE
47F3FB7F87D5E7B6|OFFICE
E51459C7ABE17B14|RESIDENTIAL
FBBB3BFC31B6AFDF|RETAIL
A3C2EEDFACEC5A98|INDUSTRIAL
0979600FB80D6D94|INDUSTRIAL
7A593528BED52E66|RESIDENTIAL
0F93FF3057F4315B|INDUSTRIAL
FBC3FFFD1B7846FC|INDUSTRIAL
5428CCE8F9DBC3E6|PUBLIC
66A18338E58FD9AE|OTHER
702E0FAA8BBB3F13|INDUSTRIAL
4D47B6520D21FC4F|RESIDENTIAL
799000768D91A705|PUBLIC
4796F174248114E3|RESIDENTIAL
D27227667E5B715C|PUBLIC
DA569B2C4C418F64|RESIDENTIAL
469EF61536373721|INDUSTRIAL
912714433F43863D|PUBLIC
90AA9254691C536D|PUBLIC
A862A90E9E29B1EC|INDUSTRIAL
A16230FB23E2D5E2|OFFICE
3C21D032E0DD007F|RETAIL
7A19B7DAFBCE9E4C|AGRICULTURE
381E32CB6F45A4E1|PUBLIC
126A6470DAD07811|INDUSTRIAL
F9165A74828F9C27|RESIDENTIAL
EAED9D68B69CE38A|PUBLIC
83CD0E3C1F7F909C|INDUSTRIAL
206D46DD922F4CA9|OTHER
7620FADE0CDADEC7|PUBLIC
550352DFAD7208A3|RESIDENTIAL
C5E756102736F483|INDUSTRIAL
70EBE48A604D5EF2|OFFICE
B3CD89A32B165843|OFFICE
BD0F1B2D47392A28|PUBLIC
6D8A1CACDF483EC8|RESIDENTIAL
F56D61A3851F3F13|OFFICE
CAD894D536A8CD3F|OFFICE
8F101E14097CD818|PUBLIC
BB084BC46C443315|INDUSTRIAL
CE551611B4E721CE|PUBLIC
4317CC20D1539873|INDUSTRIAL
9BDA40EA603A688F|INDUSTRIAL
DF785B3F7365AB76|INDUSTRIAL
DD76DF72532FA5BB|PUBLIC
510EEA8B72E47909|OFFICE
AF4740C9D7DCBA9E|INDUSTRIAL
ABAF6DC16023A941|INDUSTRIAL
1A39A15799A7A5BD|INDUSTRIAL
7C84A851D345E2C7|OFFICE
623EA43A3BD4C9EB|INDUSTRIAL
181F88AF8E53D54C|RESIDENTIAL
9D2400CA85F98DC9|RETAIL
4CB5343A5C930FE6|RESIDENTIAL
2706EE11DB579B88|PUBLIC
DE317C61C38E7AE9|INDUSTRIAL
C0328D1B56C68E2F|INDUSTRIAL
1FFC60BC8488FD6B|RESIDENTIAL
942403D41940912A|RETAIL
F7D2CDBD730DA9DE|OTHER
94C06578CA6A2484|PUBLIC
8B4D7904691CC6AB|INDUSTRIAL
321992E041BF39D3|INDUSTRIAL
78D24248DEFE94E5|PUBLIC
CF921933BDDC71F2|INDUSTRIAL
789002D4E5686372|PUBLIC
0C7F108B4FCFC32C|INDUSTRIAL
14FEC929B5542051|OFFICE
8607DA872B936712|INDUSTRIAL
C4BA6F7A3DF5064E|INDUSTRIAL
CBC6BC8532129DC7|RESIDENTIAL
FD32B9307F8380A2|RETAIL
AB12D25EC9FBE601|INDUSTRIAL
A885F887E4E53DCD|INDUSTRIAL
B61C40B55E4BCB42|INDUSTRIAL
1D97CA7031C4FEE5|INDUSTRIAL
46D55B6232020CD3|INDUSTRIAL
BE05E43C42FD33E4|PUBLIC
1F25E63E377BB49E|RESIDENTIAL
E1EE52303D1F9FAA|RETAIL
A6F75DD17A583D52|PUBLIC
144DF7228052A1C4|PUBLIC
B28E6F100BF589A0|INDUSTRIAL
B7065ECE55AB6B94|INDUSTRIAL
23A5F136353FC968|OTHER
6B0669C542163E23|PUBLIC
DF67FCFEC6B384F6|RESIDENTIAL
5870D43BC116ACA3|RESIDENTIAL
247A4D4FC4C0C146|RESIDENTIAL
AE7F7A3625EB14F8|PUBLIC
779FDA1D4A796CED|INDUSTRIAL
4D5A6A253D77EFC0|OTHER
452800D0D7C8A64F|RESIDENTIAL
2D486A0B14BDB953|INDUSTRIAL
124578DE43534485|PUBLIC
39246809F83029D2|PUBLIC
04FB42C4704A9DD1|PUBLIC
CF63602E938D3312|PUBLIC
B17083803A2B1AFD|RESIDENTIAL
1D7079CAF7A6B0C2|OFFICE
2A8D850DBF1430EA|RESIDENTIAL
F9739D284467544D|INDUSTRIAL
D3AD5E57FEDD5EE2|OFFICE
484524B6F0BF1FFE|PUBLIC
61E591007F9802EF|INDUSTRIAL
ED2E7940F5F70D90|RESIDENTIAL
BA06D3AA2314FA41|PUBLIC
AF5281F3CFF6E445|PUBLIC
570B0349F820B562|RESIDENTIAL
510D79BE6267EF99|INDUSTRIAL
365928F67AD5F831|OTHER
8FC50C0E4CF759EF|RESIDENTIAL
50C8DC9910F7FA27|PUBLIC
51D69195A94D3BE6|INDUSTRIAL
7A5BC68B852AC001|PUBLIC
92D75C3A2CFCAB69|INDUSTRIAL
D268066DE80460C0|INDUSTRIAL
BD7E8EFC182AAF73|OFFICE
2C904B10EFCC4E20|PUBLIC
F19B750304AC6730|PUBLIC
595C7270B4C496D4|RESIDENTIAL
3082898D77FA8E74|INDUSTRIAL
0E1D13AD37C58702|PUBLIC
0C9902A117C201AA|PUBLIC
AB1B816BC2331F24|INDUSTRIAL
8F005363A0DDAD1F|OTHER
EB544003B13038E2|PUBLIC
6E0F87D580F87FD0|INDUSTRIAL
80E0045F2FDD9D26|INDUSTRIAL
C910AE2F44BBD9A1|INDUSTRIAL
55132D2CB588C244|PUBLIC
6FE339A13C5B59CB|INDUSTRIAL
F3609E3E363B4928|INDUSTRIAL
897D19D1D86BD646|INDUSTRIAL
CDCC9A5B77187ED0|INDUSTRIAL
275EBF195D88EA93|RESIDENTIAL
C0AFCAD5B1FACD26|RESIDENTIAL
9D80AF739E873A3D|RESIDENTIAL
EEFB9C68EEC8AD44|INDUSTRIAL
B8AA514A9A25DA44|INDUSTRIAL
C40B4B2FAE4A00DB|PUBLIC
262D5917AD2B5105|OFFICE
64E6F53B10B4CC92|PUBLIC
C85430C539DAC06B|RETAIL
C7ADB32EEF733B6B|INDUSTRIAL
5DF05C4C64939BE6|RESIDENTIAL
30D587CC97556A81|INDUSTRIAL
D9F94687CD18DF6D|AGRICULTURE
3B9CB7E6A1CA3599|OFFICE
CC736A75DA8F60B8|PUBLIC
217ABF5763D4A87C|INDUSTRIAL
D996225FBE43EDF0|INDUSTRIAL
02A8C5C95763AB64|OFFICE
D4A5FD7D50684B12|INDUSTRIAL
854D8D17410A7621|OTHER
DC52CC7CE47ACFC5|RESIDENTIAL
3DC3CA74BDAC16D6|INDUSTRIAL
F2C657A182031D05|RETAIL
F1D8EA75B7DCD1A2|RESIDENTIAL
6391169967B49EC7|INDUSTRIAL
6065FCC014525AFC|RESIDENTIAL
9121CFBA02F1679C|PUBLIC
1F58FD074F088875|PUBLIC
5F860A1039046746|INDUSTRIAL
9E370FEA3E6CBC3A|INDUSTRIAL
2383EC1B5B3DD4F6|INDUSTRIAL
48CDE4183DD81A84|RESIDENTIAL
B8EC6DBE891CCA77|INDUSTRIAL
BC4FA15C8DC6F449|INDUSTRIAL
4498CF6CC9CD149A|INDUSTRIAL
B065587E785BF993|OTHER
44A90DFD32FF5D53|RESIDENTIAL
925B59558E39AA45|INDUSTRIAL
6BCD4359DFF99179|OFFICE
6A83EB554F30AA6E|OTHER
956A4D81C0125D9E|PUBLIC
B7860B4CC54C5FD4|INDUSTRIAL
AF372D61D4BFDE99|RESIDENTIAL
AC18F64F335F551E|INDUSTRIAL
96B21A64589B5F59|PUBLIC
76C5874ECF8537D8|RETAIL
CC75D41195472897|OFFICE
4B98DF0FD78A9579|RESIDENTIAL
E61F610FE002D0AF|INDUSTRIAL
B12195361180ADE8|OFFICE
D59E6D458179F40B|RESIDENTIAL
FBAB78978F7ED53E|INDUSTRIAL
AB8EF86B717A1F25|RETAIL
458A3B3ADCBE8479|RESIDENTIAL
1E1059FD24B85555|OFFICE
AF04D18227B4755D|RETAIL
5FCC33DB62937FDC|RESIDENTIAL
A694D5E921CC98CB|INDUSTRIAL
C61A3EA14C4300A7|OFFICE
6281943D04865843|INDUSTRIAL
918341ED2F21C706|PUBLIC
E0FDF0656C1DEED2|RETAIL
EA3464A1A2BD182B|RESIDENTIAL
82F729FB37C04B77|INDUSTRIAL
C56ABFBF0ED4FED6|OFFICE
DD6B45F62CB5AA25|PUBLIC
A23BFD1975142A1C|INDUSTRIAL
BC4E931570CCAF6E|INDUSTRIAL
3EABBAFECEE157AE|INDUSTRIAL
122D7F6F7D238FFD|INDUSTRIAL
C850046E1C0AD7A4|OFFICE
4E367ABF40009193|PUBLIC
6F0D13CEE9DCE52F|INDUSTRIAL
2D2A572634EFF670|INDUSTRIAL
912F3285A1F18EFF|INDUSTRIAL
3020D2D46E11FCD7|RETAIL
286DB8C9D3F29804|INDUSTRIAL
5138209D8CB925AA|INDUSTRIAL
37BC1F46B53CF774|INDUSTRIAL
D6ABDF5CC660638F|OTHER
5138E108AD13B745|INDUSTRIAL
0FE0F8AA9EA14619|OFFICE
23DAAF1DE8C56FDE|INDUSTRIAL
484DA95C49CF1B42|RESIDENTIAL
48A189F995F6202F|RESIDENTIAL
6B115CD0D7D3E137|OTHER
77AC163EC18FD126|RESIDENTIAL
DCD267B2159F1CF8|PUBLIC
C5507AAD4BB9BCBB|INDUSTRIAL
85499DE3C23CABCC|RESIDENTIAL
B1BF521F50C681E1|RESIDENTIAL
9FE716229A5FCA0C|RETAIL
2B7D5B76BE85B271|OFFICE
11C13CF07CD9DB22|RESIDENTIAL
F91F3BEE50EE1BD7|RESIDENTIAL
F414CA1E81810584|PUBLIC
4102BA1905460B12|PUBLIC
9356DC86A896AF26|PUBLIC
ECC9F752278591D5|INDUSTRIAL
936A87834AFDD034|INDUSTRIAL
C7748A782AB60428|INDUSTRIAL
B832FC94AA69D1AF|INDUSTRIAL
115510B2DE0EF34E|RESIDENTIAL
93EB511846DC7107|INDUSTRIAL
F32B5239673D9404|INDUSTRIAL
934CE32EB52E4C70|OTHER
1CF1563D1DA82953|RETAIL
5406FB3A0B5B2077|OFFICE
831DD286A5F0D9E0|PUBLIC
D2D8A92E9C4CCA79|INDUSTRIAL
EC5FAD96BB519485|INDUSTRIAL
2AB586E859BE087F|INDUSTRIAL
2EA8C83D58BB41A9|PUBLIC
62067D040E6F208C|RESIDENTIAL
D1E86C4E1A2E8473|PUBLIC
7AD77F49B8327EAE|RESIDENTIAL
EBBAB4AF24369CB5|INDUSTRIAL
60CAE61618E4FCF2|INDUSTRIAL
18B78AA1EBA83E39|RESIDENTIAL
69DE6EFF34EC356E|RESIDENTIAL
352679E9A88984FF|INDUSTRIAL
1431461758590D1E|RETAIL
F305331A18858F1A|RETAIL
C87A70A121B1357F|RESIDENTIAL
744B6CBBE9FF52EA|RETAIL
7E890EB7A5378660|RESIDENTIAL
9341157B1BA25D8C|PUBLIC
F311573A44090205|RESIDENTIAL
27A853113FE03E35|RETAIL
FE2D6F880D4408AB|OTHER
08583C2B4A34B101|PUBLIC
38AD5A8F3CEC8F5B|OFFICE
4AEA175CEF173877|PUBLIC
6C93CC8141E9F6B4|PUBLIC
440C8225B43C1754|RETAIL
2D24FC4590007C72|PUBLIC
A69376F92CC74677|OFFICE
5F643A8AD59E3561|OFFICE
34F6ECFB537CA7D5|INDUSTRIAL
3472179F00A07EAE|RESIDENTIAL
2EB5C50948151413|OTHER
A070FB3EA31F1D0C|RETAIL
421C67A3F672B0AC|INDUSTRIAL
F0C642A3F1CDC8A9|INDUSTRIAL
5CF10247FDD49C55|INDUSTRIAL
8E190CA80316116A|RESIDENTIAL
589F8CE4320A5702|INDUSTRIAL
76AE9385CE985356|INDUSTRIAL
CA2E348D394E6ED9|INDUSTRIAL
C66F0BEC5BAB79FC|INDUSTRIAL
82EE0757D7979F18|INDUSTRIAL
9D418AA7C0A9806D|OTHER
49206D30F43504DF|OTHER
D0A7752534F30FEB|OTHER
7A8D4DF3B2AC2571|INDUSTRIAL
FCDCCA9C2B412B67|AGRICULTURE
3F8F230D110CCB57|INDUSTRIAL
6CDDEED0F1A73BBD|RESIDENTIAL
1D8EBC2541956E38|RESIDENTIAL
21CF45518F44DA21|OTHER
8CF701E29F5E7218|RESIDENTIAL
8012D73E43E246C1|RETAIL
463EF8B6E1DBE93C|RESIDENTIAL
0150792DB9026954|OTHER
FAC6EE26E3A26E05|RESIDENTIAL
BD207CA5503819ED|AGRICULTURE
67B57B3FF531049B|INDUSTRIAL
72F98AE3BC438EF3|INDUSTRIAL
3F3BEEF2258FA67E|PUBLIC
441E4F00FA922EBB|RETAIL
C26ADBAA21247A75|PUBLIC
E066355FC2837367|INDUSTRIAL
CAC0F24B3786CB04|PUBLIC
E77C4ACF319797BD|INDUSTRIAL
A198CC8FCE87D262|OFFICE
54E1D897566712FD|RESIDENTIAL
704A1782C6828F48|RETAIL
5F5DF2260431B597|INDUSTRIAL
6594F30D558AAC86|RESIDENTIAL
642D6686380BA6B5|PUBLIC
254C788CF9BD93FC|OFFICE
663AFB7293E48962|RESIDENTIAL
6B4EDBDCFE620030|RESIDENTIAL
010DA15D9E9AC646|INDUSTRIAL
D7333E8EA64A3321|INDUSTRIAL
DF317AA8ACB9CF6D|RESIDENTIAL
383A8387B215EDB4|OFFICE
B15A323FA1ED1F5A|AGRICULTURE
C1506147C50F094C|INDUSTRIAL
60B9D0B4781F3C4D|INDUSTRIAL
8853D525BEF0E129|INDUSTRIAL
141B20FDD7114846|INDUSTRIAL
ACC515214E7FD975|PUBLIC
5DB64104763564FA|INDUSTRIAL
621216EA5D773C48|INDUSTRIAL
8DB93646505D559E|INDUSTRIAL
D7CF705549346ACA|RESIDENTIAL
CB62C5EFF7CE9B94|RESIDENTIAL
3331BED7BFAD81D2|INDUSTRIAL
96AF550F6D02F0F7|RETAIL
0431D954021CF610|PUBLIC
37C6851A06197E04|PUBLIC
9D77485E4CEB078C|INDUSTRIAL
A86777B3B729CA8B|INDUSTRIAL
0B8899D3A595622E|RESIDENTIAL
9FA59E2E088FDA39|PUBLIC
99C6F1A128DB60AF|INDUSTRIAL
FABAF764E39FA6A3|INDUSTRIAL
D0B537EDB178C143|INDUSTRIAL
2C67D4382B6A2CEC|OTHER
59968544B186E1A3|OTHER
4415CB51076B4BF1|RESIDENTIAL
F57C9CC16083D194|INDUSTRIAL
CF05601B401AB498|OTHER
08028D60792F0E46|RESIDENTIAL
B836A44EEF20F7BB|INDUSTRIAL
4062651B3313B494|INDUSTRIAL
E845F380EEEF32A7|INDUSTRIAL
4ED983BD3F59BD8A|INDUSTRIAL
401311A0DC21A5AB|OFFICE
0231F7D77B37FDCB|RESIDENTIAL
2359439B18FA48AB|INDUSTRIAL
AB26CDF47F8512E7|INDUSTRIAL
6D998C908D26D094|OTHER
51E7BE5BD67BB3CF|OTHER
91FF17D2F9634C1C|RESIDENTIAL
915C1BD9C8217484|RESIDENTIAL
CFE0A31B8F63940E|INDUSTRIAL
2C9A7090F395BEB5|INDUSTRIAL
D30B7EF4EFA89273|RESIDENTIAL
5F64184F7B7A3975|OTHER
D66B6B3E57F4A2C3|RESIDENTIAL
EAE104BA10F39A37|INDUSTRIAL
5E8080C599975004|PUBLIC
66F24189D9F06604|PUBLIC
2942501072C760B7|INDUSTRIAL
C2123FF48263A357|OTHER
2A5ED61138AB4C4D|RESIDENTIAL
A05B9BBCE0E76323|RESIDENTIAL
A205D9E2A2AF02ED|INDUSTRIAL
1D91E5BB3AA3EDF9|PUBLIC
F284DAE4FDE5060A|INDUSTRIAL
048B90CD779CD646|INDUSTRIAL
AAFE7A3017675974|OTHER
9341E090C4B8EB04|OTHER
05CC0A8F571C9079|RETAIL
1F9564A41FE22F88|PUBLIC
BB58834474BBAEA6|INDUSTRIAL
E832B78A375974C6|RESIDENTIAL
69A935D7B32DAC3F|INDUSTRIAL
0E6D3E13F8A90DA6|INDUSTRIAL
C9DEA792DBC075CE|INDUSTRIAL
E4CFF96F76B5C7C8|RESIDENTIAL
0CAAF7BF6CE8E03A|PUBLIC
F87EDC7951F1B2A9|INDUSTRIAL
727C3A5FB973D635|PUBLIC
53066A9AE55F3EF9|INDUSTRIAL
73B7F80BE19E8456|INDUSTRIAL
68153A900F006C2B|OFFICE
B8B8C1CF4C1B0B16|INDUSTRIAL
DB2B2AAB13D486F2|PUBLIC
3E5A22DAEE1F52C6|OFFICE
4C9ACC080DF062A8|OTHER
554DE631941926E1|INDUSTRIAL
3769DA08EB886D62|INDUSTRIAL
DB463020FE0AFFCD|RESIDENTIAL
8905508A0C9B89BB|RESIDENTIAL
E83897E2D051EA79|INDUSTRIAL
E5D0EC5FE7EBAD35|OFFICE
99ECAD11E3C60055|RESIDENTIAL
F858A090FC9FC1B3|RESIDENTIAL
4C42291936640B9D|RETAIL
A0394F5E3775801F|PUBLIC
0D05F3C73501761F|INDUSTRIAL
3B33FBA948832D39|RESIDENTIAL
EAA7FDE38C14F588|OTHER
4480D236076BE3DF|RESIDENTIAL
ED5EC06B0ACA7C71|OFFICE
18FBC249FBEEF76C|RETAIL
E9283AAC2B7E29ED|INDUSTRIAL
318663DA817A31D0|INDUSTRIAL
BEE9123E6C5BBFD6|OFFICE
DB541E9A3EC29F67|INDUSTRIAL
5AD07CECC6436705|OTHER
9C54CC360E122389|INDUSTRIAL
AC21A6A51B7CF0CE|INDUSTRIAL
603389BACC8E6D36|PUBLIC
6EC8BD04084BD76A|RESIDENTIAL
A08DB365B49DAB69|INDUSTRIAL
4F74917B9D18D74A|INDUSTRIAL
8AF84EEA2FA8AFD5|OTHER
532C0DA27C623136|RESIDENTIAL
0328013433DE7D37|INDUSTRIAL
9F70785D00618975|INDUSTRIAL
96D71590B078CF45|OFFICE
0BB4954A33AAC137|RESIDENTIAL
1D2676150662B7F7|OTHER
342DBCE2E207365E|INDUSTRIAL
9F75F681F9CC76D3|OFFICE
AB0CBB9129F2A536|INDUSTRIAL
2E73C05D9E6ABDF0|PUBLIC
3552B15E001547F2|PUBLIC
243D5701208440EE|INDUSTRIAL
0F8DB8C085FA0AEA|OTHER
795F00AD936995DB|PUBLIC
CCBDDD1E3208DF12|RESIDENTIAL
0A4EA7D8FA17C29A|RETAIL
F5C46839C7F1D507|RESIDENTIAL
16062CB447D63FB2|INDUSTRIAL
C9B13B79ED18370C|INDUSTRIAL
197249C93F94BBAC|PUBLIC
26B5453905805ADC|INDUSTRIAL
45545458DD375F2E|RESIDENTIAL
159F70167D7C89C4|RETAIL
863C0791FC5C379D|INDUSTRIAL
2F45FB4D00F10406|RESIDENTIAL
96B030B0FBD7AECA|INDUSTRIAL
B135AEBB1C3736C4|INDUSTRIAL
88BF1515DC1E9B25|OTHER
F1CFD352415C1787|INDUSTRIAL
426E4F41A59C2AB2|PUBLIC
CC5C21AE23E9837E|OTHER
A8F0DFC74F2E6E34|INDUSTRIAL
B0103B512BC35B19|INDUSTRIAL
DA3B2ADDB3D33FDB|RESIDENTIAL
14EC49B23FD4B0FE|INDUSTRIAL
E9FCE7B16D67090A|INDUSTRIAL
FDF436323EA9C26E|RESIDENTIAL
FF1CD29B3D9DAB0F|RESIDENTIAL
05AA4D64893ECA58|INDUSTRIAL
07CF6203374081A4|INDUSTRIAL
0F4CCEFAFDE5914E|OTHER
5E2C94278EE22FB8|OFFICE
BC36893C664E224D|INDUSTRIAL
0E0E00E0781323B5|INDUSTRIAL
C934823AF3256065|INDUSTRIAL
14B24C8B61E87B97|PUBLIC
B148DE9E689BAE4D|RESIDENTIAL
E6F6A222474A5D1C|RETAIL
E07B356F9A8347C1|INDUSTRIAL
01E5E21142E9E6CD|INDUSTRIAL
31B328964C4CE11F|PUBLIC
B4996FFA4050F7EB|OTHER
117E0EA8881F317B|INDUSTRIAL
857C6817E5C7701E|INDUSTRIAL
BB9CEFED77833A0F|INDUSTRIAL
E9F57B0B4ACAF181|PUBLIC
46C4E7CC1A43C176|PUBLIC
2CF19DB5CC8D6289|RETAIL
9CFFF17C5A43054D|OFFICE
FE48977832673AE2|INDUSTRIAL
946A07552CD18126|INDUSTRIAL
C653CD9DEA3F2FC0|INDUSTRIAL
39C9B72D27B620DB|PUBLIC
19C53982AE06A8A6|RETAIL
9C088D16F98E97DE|OFFICE
5AFA24720114C377|OFFICE
0A5B29CBC023BC28|RESIDENTIAL
BBE49369480F65E2|INDUSTRIAL
4182998162857AAA|OTHER
D92E732B4927DE5B|PUBLIC
6892016EAC2DB8E7|PUBLIC
8A72AD9BB4A3D44D|RESIDENTIAL
650311E74D6B4A90|RESIDENTIAL
BB75BE7F79F305FD|INDUSTRIAL
7F102F33B8C5D095|PUBLIC
FFB6B81D7E730DD1|RETAIL
AD6ABA995640AC65|INDUSTRIAL
36EA77C2B016CE7E|OFFICE
4AF30E4EA1392810|PUBLIC
FB7A71C16FE5A227|RETAIL
D32C7D81BEF1729A|AGRICULTURE
CEDEF88276414587|OFFICE
CE37694227BBF9EF|RESIDENTIAL
D6B012D763816687|PUBLIC
1ABB01899995BBBF|OTHER
4549FA643A46D57B|PUBLIC
9F064D75DB00CD6B|RETAIL
A058A0AB73AC5E99|INDUSTRIAL
6DC0F766FA73339A|INDUSTRIAL
920E51B13F7AD244|INDUSTRIAL
E185E6C970447882|PUBLIC
89AAC3F749C566A7|INDUSTRIAL
512506458232B1D4|RESIDENTIAL
8B7FB11D7065FA68|RETAIL
E6B646145733AAB8|PUBLIC
7C61D7CE70229E8A|RETAIL
5AA4B6EC2D9796CD|OFFICE
894040FDAB8EFE42|RESIDENTIAL
5B610A6D75637FCA|INDUSTRIAL
6243521A17C2A4DA|AGRICULTURE
1ED26EAD60655D10|INDUSTRIAL
8F83F7B6EFB7F74B|PUBLIC
94A183C373913530|OFFICE
E301E139F45F5130|INDUSTRIAL
2141DC50934F579C|INDUSTRIAL
B5F4EFB7B64CB52E|PUBLIC
447C402349A31772|INDUSTRIAL
1480F95D43536796|PUBLIC
84294347483CEB5A|INDUSTRIAL
0F1CF11E52738A86|RESIDENTIAL
5857FF7190941892|PUBLIC
BC05A39122408797|INDUSTRIAL
65637AB519B9CFCE|OFFICE
A2FB9A136FE52A6D|RESIDENTIAL
F26C609B13228E5A|OFFICE
F7EE18FD3C5C321B|PUBLIC
68D0BB3B18AC27DD|INDUSTRIAL
16E9DF95C1F83531|PUBLIC
9AB0720EB24942A4|OFFICE
81CB59ABBC1E593B|AGRICULTURE
CD579FF2B2F17F60|INDUSTRIAL
B3259F0FA9CF4942|OFFICE
3738C7BE17BD0E3B|INDUSTRIAL
1BF74594C8892BD8|RESIDENTIAL
9CD148F719B95C36|PUBLIC
05DEFC19036930B1|RESIDENTIAL
A0CD75C49AD86772|INDUSTRIAL
14FE88170E11EF2C|OFFICE
B8F117CB77F26E25|AGRICULTURE
054E977C78E02506|RESIDENTIAL
BC46C3ACBE546688|RETAIL
85269E3637462014|AGRICULTURE
903C67E2AFFA46C9|INDUSTRIAL
B1A11E549A5A080E|PUBLIC
754B3217445D7891|PUBLIC
FD07B7BFDCC567B0|RESIDENTIAL
3427D5DF4CEBA35B|INDUSTRIAL
E726EB983BC187E4|INDUSTRIAL
722767B6F18B24AE|INDUSTRIAL
706A513004CEE5DB|RESIDENTIAL
80B2267C1521E8B2|PUBLIC
1D7DE825D869A655|PUBLIC
BBA4D4A1FDA4174B|PUBLIC
088DF1C0617A49E7|RESIDENTIAL
6E21DECA2B315727|INDUSTRIAL
DF8F84D2A89CD2B0|OFFICE
AF4CDEDE75451E8C|RESIDENTIAL
670416583DE4A748|PUBLIC
42D5A6B795F8A6C9|RETAIL
A12017BF87EFDC3C|RESIDENTIAL
C7800EC6497BC0CD|INDUSTRIAL
70D001E1F6069507|RESIDENTIAL
52934EA2FF4197C8|INDUSTRIAL
B75A97582E26E5C0|RESIDENTIAL
5AD5E5290EF104FC|PUBLIC
4ED7DD66AD96EEF3|OFFICE
F2946A9DCBBCD0E5|OFFICE
F9CF513ADD176438|INDUSTRIAL
5E242D92B1B84C52|INDUSTRIAL
470F554A9131B30C|PUBLIC
BA51C50F4145CF2C|PUBLIC
EE8C3C0F8D606D3D|PUBLIC
E044464836F335CC|OTHER
78ECD4C2C9005BC4|INDUSTRIAL
7AE8E26FABFBCC4F|RESIDENTIAL
F7CCA56FC543ECF3|RESIDENTIAL
D542222B30E482C5|RETAIL
EF01E16AE010FD40|AGRICULTURE
E5EF2E80B888D58D|PUBLIC
D24049311F4887E0|RESIDENTIAL
CFC17E796419BBE5|OFFICE
FD7B509B6765169F|OTHER
F1E8DC866F79388F|INDUSTRIAL
6EECB842F62F623D|OTHER
7919F6022C327A98|RESIDENTIAL
C6B47D2CA0FC0256|INDUSTRIAL
2FF2CB558F395B25|RESIDENTIAL
1A5957AE0BAB3286|AGRICULTURE
47E89E42EF13D912|PUBLIC
C5C72197970BA394|PUBLIC
A1806B116758B85F|RETAIL
BE5361BD21D492E5|RESIDENTIAL
BE58C616CD174B70|RESIDENTIAL
E9469A246340FAF5|RESIDENTIAL
A1924B55CF6592FB|PUBLIC
CE660BFB9F1CE372|INDUSTRIAL
05CFBCF3D1B1971B|RESIDENTIAL
E260C1A89C40C6C7|PUBLIC
7FF3B37CDAA00F17|INDUSTRIAL
0F96A1263A97B235|OFFICE
089A4EB5507AA04D|RESIDENTIAL
6E4E15908CE6F258|AGRICULTURE
676315FAE746795A|OTHER
964653CCC98D9371|RESIDENTIAL
A78EF6E36439763A|PUBLIC
BC45AB3D8311C04D|INDUSTRIAL
C9C6EB73551B87B1|RESIDENTIAL
C32D667E7C3287AB|PUBLIC
C7DBD761C22D5048|INDUSTRIAL
